Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,hour,user_id,latitude,longitude,txn_count_1hr,rolling_avg,amount_deviation,prev_lat,prev_lon,distance_km,time_diff,velocity,high_amount
-0.872468964613033,-0.685503301464494,0.371116339137508,2.29620027950088,-1.15260348115469,0.192346504967105,0.637572531419258,0.442085940523061,0.0934448904279641,0.119431152636075,-0.726568742973774,0.0243091825691235,0.386245895227031,0.335422310493073,-0.574829359353251,-0.499516519401832,0.915083311376495,-1.27973567595051,0.721290095958689,0.211990637474372,0.137577927012717,-0.0696200542440359,-0.0611511493933153,-0.387846437076485,-0.794244294328955,0.294316070747869,0.562697253535863,-0.172670753731128,-0.179019072091509,-0.20393915349502698,0,14.0,3,19.04909900464439,72.88127781253117,424,22.637999999999998,14.702000000000005,19.03529195232059,72.87653546992296,1.614167774706872,22.0,0.073371262486676,0
-1.9372692191091228,-1.61595549939931,-1.16397253268335,2.40304752955461,-1.456980824915,-0.739882854244906,-0.337513627562226,-0.434066282104987,0.185154699424483,-0.85551469039583,0.008708220839542,0.880904993507972,-0.294287969716431,-0.308690427599612,-0.614000373695854,-0.799946688453953,1.59039579655166,-0.154746133555805,-0.369728585318263,0.271838724338802,0.163908987837444,0.431868929664544,1.03947205528806,-0.211846034277671,0.368811453530254,0.472395231377537,-0.15456587441087,-0.0639041140772762,0.16848237306514,0.2504697206750593,0,0.0,14,23.287971680389113,77.4405415969886,150,32.35199999999999,118.64800000000001,23.27881850671414,77.40624431167618,3.6479595267460994,10.0,0.36479595267460996,0
1.3028741502487173,-0.129777610843349,0.141547455482355,-0.894701869697703,-0.457662244561315,0.81060798093987,-0.504723385101755,1.37358754607199,-0.20947645080755,0.208493953635169,-1.61361833850235,-0.800150416391868,0.501435242117417,1.11801432626547,-1.81638414654661,-0.681282550845059,0.105946450120805,0.716591309767583,0.205284622719977,-0.0513220971157383,0.399447041317156,-0.0326432954176307,-0.246526436107371,0.484107764666265,0.359636576631937,-0.435972450825985,-0.248480311517488,0.0215269254860304,0.109191896780292,0.3948362915555962,1,19.0,2,19.981088019002907,73.77375978897287,405,39.47799999999937,147.63200000000063,19.974514101706557,73.82912166375411,5.831521377943125,1.0,5.831521377943125,0
-1.0850288730115503,-1.23253475035856,0.446411080540197,0.931999884131425,-1.85960049094101,0.37580380122722,0.539732467089127,0.0955116386666478,-0.343378394954566,-0.902672830844687,1.4111711670964,0.578540477213771,-0.633698041231592,0.279911058945039,-0.613545360829317,0.225341030241194,1.00002589119857,-0.280033397229961,-0.729508262398187,1.05666890984953,-0.0058086358693825,0.445901514171932,1.09661291026809,-0.505039443199332,-1.09842446477024,0.0443545573946333,-0.132748560403663,-1.13576264427304,-0.0679651320472356,-0.2996504718799633,0,12.0,20,9.890232045472505,76.24362387285508,419,108.65999999999983,-95.25999999999982,9.947790383562138,76.2868052425902,7.958221187817122,2.0,3.979110593908561,0
1.1902235062356719,-3.22849677772556,3.38731475985591,-3.02547997014435,-0.705542801708675,-0.972484220498745,-1.08116828371372,-0.792320616827531,2.08709324100464,0.389944605191579,0.171875133496302,-1.17654047506895,0.96706740241006,0.721034160725912,-0.0042074362302643,-0.308721784816561,0.74744519447566,1.16354881608634,-0.266027040490195,-0.528503607754529,0.369672230895222,-0.34377056625312,-1.00663584111735,0.400634515879469,0.484250408160372,0.0563086348161883,0.159458844079954,0.339922564190667,0.20753709211804,-0.28129980557307704,0,18.0,6,13.117563203116704,80.2352882228968,401,110.32599999999982,-92.33599999999983,13.0387947613694,80.29207257687679,10.702376335762294,2.0,5.351188167881147,0
-0.13831277648538892,-1.42806875641895,0.401066050138474,1.35987548135569,-3.69644345012034,0.429592413053694,-0.315496975411537,1.13471948755089,-0.557443468978418,2.20619479222809,-0.245740287840753,1.22229405686321,0.925808201242664,-0.215239708328633,-0.922975036983667,-0.302694606953014,-0.0963783918302174,-1.37717191585873,0.13106481244099,-0.328927155504487,0.278548421535033,-0.323747183724038,-0.209936667541369,-0.202590444200637,0.678944730324062,-0.047861736315663,-0.838243182085853,-0.376060089760073,-0.211761175618504,-0.19334454222852399,0,0.0,3,19.1011157113014,72.91481338994264,248,18.135999999999676,21.854000000000326,19.030225071189463,72.83257833756578,11.6974245231399,49.0,0.23872294945183467,0
-0.5287676166427763,1.05098540021544,0.108666150053868,0.0737550485347693,0.280862959053686,0.682855822304085,1.48274679580993,-0.34044450743449,0.547596206574232,-0.265886201582729,-0.312861025531436,2.34630580417282,1.34246372604746,0.411958563967486,-0.0476182145928708,1.47528043325175,-0.508946973959715,0.812037510633978,-1.67630662041643,-1.33781818598119,-0.178322893168384,-0.134861270352519,-0.258244872814847,0.20079135082834,-1.37695565869641,-0.0749829840692338,0.225000039009809,0.046076075596818,0.0030907835838343,-0.34806584638462407,0,19.0,18,30.68377349362451,76.7452082483521,438,151.63599999999988,-150.3459999999999,30.762850599616705,76.76162609121403,8.931922205627023,2.0,4.4659611028135116,0
-1.1455978115386618,-0.71570560242813,1.29349204161165,0.689789364615609,0.21672130724546,0.767406734479196,0.423503077484968,-1.60409455559945,-3.05139617261435,-0.384436541723576,0.0309947373397811,0.629386762901255,0.70543533394714,0.286057884558753,0.0515006937912328,0.803807621475852,0.746680733864143,-0.123843526385333,0.66008324455249,1.09533127338598,-0.541395614085525,2.70859783701729,-2.29014316036326,-1.04835636020604,-0.858318255490165,1.02093425957314,0.394925106968963,0.209326218546118,0.197838894475609,-0.34530724948881764,0,11.0,18,30.75741767494283,76.74532276958625,417,37.134,-35.154,30.73798127868917,76.79238254744095,4.989575742175904,2.0,2.494787871087952,0
0.535611435220997,-1.13859919036982,0.467043770253764,1.13616899393694,-1.10360616293992,0.167994934382471,0.668579154220039,-0.130324142327753,0.77798787397302,-1.57304961128663,-0.207484664168349,-0.604344349853274,-0.41501776667989,-0.913234134698688,0.482864332318597,-0.938248458696181,-0.661710274355406,-0.756506699081458,2.23664784920475,-1.33090621331253,-0.652044680908836,-0.263420575863295,-0.595161566827972,-0.343525880933534,-0.0778802897926213,0.753086354516963,-0.636569972021775,-0.0644107850655597,-0.0287521046926134,-0.2696657230125021,0,9.0,18,30.69761829557912,76.79367051016472,326,69.55399999999986,-48.65399999999986,30.741921186145845,76.73338420844527,7.581465150029283,13.0,0.5831896269253295,0
-1.2640399917460592,-7.58278694630258,-6.62528458883467,-0.474638806256589,0.36438957032536,-1.14187006942339,0.221871697823993,-0.724887175739854,0.617039375867371,-0.0783857008189072,-0.130924496363388,0.933439320817593,0.162017028879955,-0.843005402632639,-0.0658154957209545,-0.63493035077428,1.4912119462966,1.02441114143686,-1.85546050929654,0.101159791188447,-1.9085519252561,-0.366129011629737,-0.161475289125175,-2.95570604324673,0.0519608762926151,-0.347473423630787,-0.393044572296189,0.0114494900104672,-0.329643207368589,1.3349181380482416,0,9.0,11,21.21654776979942,72.82687881233772,378,242.53400000000002,179.71599999999998,21.128021754862804,72.87341456392306,10.962680399979945,9.0,1.2180755999977717,1
-0.37896690045941617,-6.61629292560656,3.56342789803106,-7.05890129814843,4.28434595524384,-5.09629887292392,-1.76861780360559,-4.93755412732933,2.74845954534783,-3.79675959454545,-6.8254901042394,3.25959475409854,-6.94389061823948,0.43597516308899,-6.94701030902337,1.01100406527995,-6.16683742461485,-10.564346602529,-4.01018815310236,2.14350179519978,-0.54163415582255,1.21597610572025,0.0411777442210425,-1.05909770217904,0.275662062254882,0.057424927985318,-0.265838484019501,-0.514636936427821,0.388590269335523,0.6652987263400966,1,21.0,18,30.686737712653297,76.80618541420064,451,92.48199999999993,162.27800000000008,30.700192800184993,76.80269548508033,1.532899968904772,4.0,0.383224992226193,0
-1.117103453462451,-0.487777422605886,0.609946448395192,1.6007869064186,1.09925529701387,0.228701906839261,1.09624689599189,1.01351148372826,-0.117093374161522,0.02646032875958,0.473765978200258,1.16948839499764,-0.318255820682742,-2.24350934898053,0.164882011417702,0.0664011209197537,-1.37936430845667,0.543226698526587,-0.464195246808159,0.705583236639305,-0.0997270923789744,-0.0243961083465372,0.420710802954484,-0.161442601497286,-0.320305718012346,-0.39240470327194,-0.301074790168896,-0.35978196041249,-0.347697866996009,-0.0327462272944015,0,11.0,6,13.110903155456452,80.27108643128017,411,96.85000000000005,-16.690000000000055,13.089020275931814,80.22518206350806,5.535031521749563,1.0,5.535031521749563,0
-0.019301972724364323,-11.3206331107815,7.1919501426236,-13.1790825454686,9.09955188204157,-10.094748875094,-2.44011507020033,-14.1843372950953,4.45250293397358,-6.24196000276902,-12.618162687238,6.05731930477932,-15.7176066468772,0.117817409556609,-8.65374335706751,-2.50255377627617,-11.2313644545234,-21.5851521412337,-9.09089206099764,1.17118873250237,-0.180934725269677,1.08223532776525,-0.350562500439559,0.483043945803059,0.661132920850802,-0.396521511995203,-0.413315388408682,-0.997547797965388,-0.235035882545031,-0.2015803532507867,1,2.0,3,19.091630858162052,72.86117799442873,80,56.79599999999965,-18.86599999999965,19.05986328163626,72.88886924343873,4.576696934185223,26.0,0.1760268051609701,0
-0.5658334482866275,0.0740688740440908,-2.79071780444096,-1.38820400097355,-0.0462301256576304,0.632876566867602,4.09330867393609,-0.43733074865163,0.78762206764977,-0.660456960265151,0.447629253210404,-0.681398724053601,-0.101000897852779,0.400072488170238,0.0160688913042101,0.57553698713822,-1.03952212230565,-0.545613682330784,1.99482257352771,-0.953303041444389,0.930284061951001,0.105153615340573,-0.705059254979442,-0.671331736467585,1.01826789686131,0.443629756716788,-0.277784504572646,-0.0441992298357186,0.142673628611645,2.3254143423033784,0,18.0,17,25.62585063842992,85.1649048626006,406,166.68799999999993,503.31200000000007,25.644037568976728,85.17529580356354,2.274817341878033,14.0,0.16248695299128807,1
0.18927757079876212,-4.51734375344642,2.50022390414582,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.41347553285281,-4.24570662259591,1.26508694822894,1.16882778968781,-4.51390660472333,3.69471123994721,-6.11044323287235,-0.110521636054475,-4.18455528093394,-0.93103463417672,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.351359561196795,-0.3441478391992759,1,4.0,3,19.038268154329817,72.87381162730782,58,46.543999999999656,-44.27399999999965,19.048931492551244,72.92570384809218,5.581746030909744,58.0,0.09623700053292662,0
0.2848063278081423,-0.475318247207383,0.790106653997978,2.3678798232206,-0.11677523665185,-0.0155972199878875,-0.245750202503969,0.522674500838595,-0.202788387527112,1.6527479057207,-1.12936596582299,0.145061577331077,-3.10619552779874,0.689674635110662,1.44648757727122,0.751977964955996,-0.28566019361628,0.407670819226685,0.552033677388314,0.473433841366372,-0.0027491415763666,-0.314096677817041,-0.487081274523442,-0.275929893545325,-0.144026920406721,0.218135573262722,-0.721842174546367,-0.084018824152818,-0.148846052803582,-0.30816614055832237,0,6.0,13,22.758609272796548,75.8378950586113,69,141.92000000000073,-130.65000000000072,22.715370826789,75.89310370076082,7.427818838309289,26.0,0.28568533993497264,0
1.3747313193219108,1.93900839820787,-0.278544183082424,-2.05162794415069,0.219843010840338,0.64553650540805,-0.400986171386698,0.460342367030186,-0.194530812411982,0.396485614436634,0.0775053927874523,0.31924336881593,0.755983044323696,-0.536619250019352,0.727889759959369,-0.889171157562056,-0.429306782263197,-0.499759073113871,0.097860515186345,0.683434019783692,-0.0945551289331174,0.051635177050043,0.144690613045009,-0.0573132098786447,0.299772171095383,0.37207733280603,-0.252945359364708,-0.0612381213162923,-0.0626457654777054,-0.050857015610348104,0,20.0,11,21.12206416822762,72.85743034295953,346,121.95399999999992,-46.32399999999993,21.183805875679003,72.81353583508901,8.237337561895277,30.0,0.27457791872984255,0
1.4508426349815007,2.04079849962552,-0.415792524453153,-0.587374678828321,0.217092710201869,-0.597484625814132,-0.53882924031927,-0.59730538086985,0.0530697116612153,1.68447714756,-0.162814820018544,-1.63231251495916,-0.813695836494947,-1.89759745291978,0.452610333361683,1.33967748397109,0.50016014553075,-0.762802918646338,0.470627242605875,0.101300712229864,-0.360761721754661,-0.183546871687772,-0.48608747124018,0.302133643018971,-0.701191310215718,-0.355071906613063,-0.88058872386162,0.0449414291145354,-0.0377077400229641,-0.34922525667416593,0,21.0,4,28.66654684722283,77.05403910813993,409,15.372000000000023,-14.372000000000023,28.66174054961214,77.08730714876792,3.289586245439802,3.0,1.096528748479934,0
-1.2785504224293622,1.26559794067352,0.317013621783703,0.0605754992998044,1.0004252881268,-0.026071316300951,-0.659644727140323,0.211676382453288,-0.195620653437778,0.0331823503334007,0.0146865342271982,-0.889987738197257,-0.0402652030428343,-0.0044271603274442,0.378317870063659,0.970610518131001,0.21110395027119,-0.615372413573811,0.0370283059344796,-0.170434130034997,-0.115451795568727,-0.0037669080931053,0.0153384828765886,-0.171687971516437,-0.142732788887504,0.752858626475746,-0.295683911123834,0.0107887627985766,0.0161940523325222,-0.3016894348029507,0,9.0,18,30.768897583396154,76.77411051918719,329,479.3699999999999,-466.4799999999999,30.72531684694426,76.8063952073272,5.744753113018848,1.0,5.744753113018848,0
-0.22927148493413518,-0.433222446537596,2.42837911824053,-3.99645439738162,4.87129854095106,-1.7963078560437,-0.586867589935922,-4.65454261848565,1.28522967071729,-2.74353881589949,-5.63894131284807,4.3437434980468,-6.65573446968769,-0.293108662762872,-9.50514082568186,-1.39614905931922,-4.85032315924603,-10.0062528282393,-2.78959811229388,0.98258385892977,0.745029329890697,0.713558821786954,-0.408953595906886,-0.320889532152165,-0.804230275167984,0.962851575679124,0.199558010666927,1.09453318209808,0.541147567735467,-0.34922525667416593,1,23.0,13,22.76256572391085,75.84948740088994,378,33.87600000000063,-32.87600000000063,22.721484246248238,75.81315066249205,5.895139161266499,11.0,0.5359217419333181,0
0.5952326678253963,1.60686765203608,-0.782376336147061,-1.08117474662419,0.521329407537612,-0.182471384582581,-0.153092189715501,0.0653852918976936,-0.105876819115292,0.305878661546093,0.129505390137742,1.05656130758605,1.58979675139821,1.10594073057116,0.133092529144667,-0.498676454656499,0.265497495779362,-0.737339178575275,0.0281955546387533,0.0802512336209177,0.296860827751454,0.146582468646034,0.107411018247899,0.0608013912105579,0.82372073220126,-0.253876207761746,0.145524891202582,-0.0787901528410314,-0.0188524618274988,0.4695582857333096,0,10.0,18,30.700531496905455,76.81867791744105,434,154.96199999999982,50.83800000000019,30.74072453898995,76.7426248365125,8.533861709221721,8.0,1.0667327136527152,0
-0.7756344794434717,-1.23648524902429,-1.88402544591881,1.81544084654487,-1.30874858786991,-1.41319275991238,2.00950737266687,-0.0380436722240648,0.808845574008038,0.263672124917292,-0.770502549661922,-0.453982837901107,-0.973535956268402,-2.0873626530063,-0.796974409966899,-0.771181291846997,-0.301380456685159,1.80308166040442,-3.03869277014269,-1.71594287470434,0.484005369471988,0.582718503374064,1.27937704316502,0.979301941024407,-0.680533115205468,-0.877580758577809,-0.348372670884914,0.157204762142624,0.207114798808266,1.0420670907760365,0,16.0,6,13.071761195365676,80.25771209769336,323,105.18599999999992,243.81400000000008,13.117113448138031,80.263904385056,5.087338768111168,4.0,1.271834692027792,0
1.3125407506603808,2.04088668910556,0.0285406685379503,-1.15126586016539,0.443009964387803,-0.153864263953326,-1.48580289714293,0.273295241946027,-0.422705129431738,0.520669401444238,-0.0029903403841752,-0.263254833109847,0.612404903174313,0.326364601680383,0.449651425455786,0.725195436907342,-0.396742691367803,-0.333176629405069,-0.312956925159706,-0.442656040919288,-0.244004919412742,0.27828475447574,0.993628569710438,0.0481157211131099,0.397122461814647,0.216004154108856,-0.129092410931584,-0.0136853373780802,-0.0549074663732632,-0.34922525667416593,0,19.0,9,23.056747015633402,72.58412781922402,399,47.75000000000008,-46.75000000000008,23.01899613118487,72.60148318343452,4.557919036888576,18.0,0.25321772427158756,0
0.8810397139837515,-0.888491314087357,0.887672710626365,-2.6405385951308,-1.297325195502,-2.04682784381166,-0.205361915951402,1.03915333913452,0.26287916031239,-1.10193174391435,0.558005466175192,-1.45310852077841,-1.22729908279759,-0.771948086091565,0.805303121915436,-0.135945444193659,0.747452567839843,0.745576921030323,-1.13022716856939,1.28271011524596,-0.829472627417338,0.477673686211877,1.51088824604002,0.295629951378676,0.794304380802827,-1.78881656488885,-0.339590912011863,-0.539754064206878,-0.235827239634938,0.9389195546719697,0,13.0,16,26.43355121531971,80.29082974775471,405,126.67199999999953,196.52800000000047,26.420121819143215,80.35735577725293,6.7905823930857,2.0,3.39529119654285,0
1.208082497845891,2.18160661895776,-0.689095088273952,-1.34498383209567,-0.715870301049763,-0.546902952123354,-0.544972777036429,-0.98771443064729,-0.0276085813354956,0.156893851759879,0.0953884082758944,-0.724706880192508,-1.1940546459729,-0.302123220370703,-2.03206453426375,0.456194661820337,1.80510502008941,1.27149943186287,-0.250948737247949,0.334578763128332,0.0228723789744583,0.203171583023503,0.631226192775596,0.113937447038707,0.358570797774176,-0.10641563358382,-0.102505431238034,0.0212459101772622,-0.0096070705561718,-0.3032886214092153,0,18.0,5,12.946855389887428,77.57838298521843,385,6.637999999999795,5.8520000000002055,12.994373771819314,77.63628633504187,8.202753927478533,4.0,2.050688481869633,0
-0.3439228414506841,1.24933006156907,-0.393960035431363,0.941601495996633,-0.206592445351919,-0.980875843453026,-0.101781884868709,-0.858837087268683,0.0930490677045538,0.963187714446475,-0.255061490313189,-1.08767064093857,-0.117816773071801,0.411389009990922,-0.299213310015708,1.76141098085602,1.09319551048806,-0.896963513590959,0.550586286515139,-0.0361954892541717,0.0300203116094542,0.153458050588637,0.457220339470995,-0.125828887805339,-0.368195421587799,0.171042956337088,1.1949397528531,-0.0344173973735769,0.0164531752329403,-0.24735706985511088,0,21.0,12,21.124301344061397,79.06892649325323,490,14.928000000000091,11.551999999999909,21.175667342524847,79.0395461062215,6.4735093298031146,7.0,0.9247870471147307,0
-0.5526498058951212,1.2346196969736,0.421607044779907,-0.149754482163312,1.06168604709243,0.182158601790833,-0.735278806156061,0.442117589186413,-0.190631310608059,-0.212333789135355,0.0152597970739668,-0.219157797919185,0.0551064059329576,-0.486858846730759,0.684293724771682,0.984635647873339,-0.487938798919019,-0.0076291281840587,-0.762690708990084,-0.608195017655885,-0.217845545964874,0.024909355497738,0.143452106642109,-0.109620958423738,0.0823560748957777,0.764348706453834,-0.26512980176108,0.0056386196365943,0.0064510116297114,-0.34922525667416593,0,19.0,7,17.38322212975657,78.51207978937144,406,29.15799999999942,-28.15799999999942,17.370357262921527,78.53635308602425,2.946445367349959,28.0,0.10523019169106997,0
-0.8536622670801017,1.23884153436945,-0.280914697196795,0.508336254160719,0.493489837459695,-0.845343202546004,-0.57593535267702,-0.330461215873938,-0.106090035015398,-1.01892284016187,0.765653747508751,-0.133240281533272,0.0489728999317026,0.178615850935463,0.247160152091605,1.06251198968608,-1.77877775989033,0.200959462058921,0.739945559011329,-1.67044776715852,-0.54763641783623,-0.228805172380436,-0.155522545917396,0.0206436290477989,0.360846141230031,0.442304726632856,-0.287317657966271,0.0578878315706335,0.0303218953763577,-0.24407873731226848,0,15.0,6,13.08955712037313,80.25965171865315,391,19.88199999999991,7.418000000000092,13.070463507657333,80.3122613293787,6.080828049441284,2.0,3.040414024720642,0
1.029576822270162,2.04528818218104,0.0979249619112069,-1.92853410613527,0.207280117708755,0.740158299714193,-0.284907462905609,0.107847635106164,-0.0753411491468572,0.226272461605446,-0.259718041233561,0.766863111859742,0.78460486461658,0.300144247007741,-0.818592116550487,-0.474880127636594,0.675312158994871,0.107482685094127,0.360845658343652,0.505785690531829,-0.0895214059455482,-0.340916811653842,-0.921728106891527,0.253731534157674,-0.0045418766552564,-0.219249563546813,0.182375549813233,-0.0664238339948854,-0.0410790619895773,-0.30396827571687773,0,15.0,12,21.145182634634658,79.10627039656096,457,49.86200000000012,-37.54200000000012,21.170806182299522,79.05846067413768,5.718219351706468,1.0,5.718219351706468,0
